Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-02-12 00:00:00+05:30,2752.6934306467206,2778.417841117017,2740.0948364119545,2748.95703125,50540,0.0,0.0
2021-02-15 00:00:00+05:30,2748.9569797259096,2793.220002549617,2738.178634854631,2764.956787109375,163974,0.0,0.0
2021-02-16 00:00:00+05:30,2773.6278281440786,2795.759459816694,2741.0532698860825,2755.615966796875,87480,0.0,0.0
2021-02-17 00:00:00+05:30,2759.2563901291355,2767.879066348289,2670.10745199343,2698.22705078125,120723,0.0,0.0
2021-02-18 00:00:00+05:30,2710.298312056195,2732.33403736611,2687.591981017854,2721.89111328125,35431,0.0,0.0
2021-02-19 00:00:00+05:30,2740.094418022409,2770.752817105177,2723.5676247668544,2754.944580078125,100531,0.0,0.0
2021-02-22 00:00:00+05:30,2748.2383079967212,2759.160270112292,2610.754536967427,2642.754150390625,72608,0.0,0.0
2021-02-23 00:00:00+05:30,2725.244478745375,2725.244478745375,2598.2515841325157,2610.467041015625,100733,0.0,0.0
2021-02-24 00:00:00+05:30,2641.413155447245,2662.4908084830954,2596.431574499477,2646.011962890625,40520,0.0,0.0
2021-02-25 00:00:00+05:30,2665.652054870022,2671.592072945485,2606.0118875611256,2618.89794921875,135048,0.0,0.0
2021-02-26 00:00:00+05:30,2600.2159151826936,2706.562255118316,2596.383614644473,2607.928466796875,125250,0.0,0.0
2021-03-01 00:00:00+05:30,2628.0955160181957,2735.3040104671413,2607.9759418606436,2708.765380859375,75867,0.0,0.0
2021-03-02 00:00:00+05:30,2712.310247113392,2836.8599935368256,2702.777447918141,2792.453125,189764,0.0,0.0
2021-03-03 00:00:00+05:30,2809.075917844505,2818.6566679053662,2716.1426422541513,2722.945068359375,224139,0.0,0.0
2021-03-04 00:00:00+05:30,2725.579772910492,2738.848971393414,2687.54400806879,2711.016845703125,115653,0.0,0.0
2021-03-05 00:00:00+05:30,2700.0951749960223,2726.5858581885955,2660.5745767635776,2666.658447265625,116162,0.0,0.0
2021-03-08 00:00:00+05:30,2677.053160425781,2686.3943918230557,2652.0475428745563,2668.861572265625,36017,0.0,0.0
2021-03-09 00:00:00+05:30,2674.274749728851,2690.7535926733153,2634.897774322841,2656.1669921875,93079,0.0,0.0
2021-03-10 00:00:00+05:30,2655.7839051379,2681.316510375284,2617.46090506376,2624.885986328125,184661,0.0,0.0
2021-03-12 00:00:00+05:30,2645.2452530999303,2669.676167244823,2615.544926100257,2657.22119140625,148218,0.0,0.0
2021-03-15 00:00:00+05:30,2680.694008587598,2680.694008587598,2561.8447510255705,2573.293701171875,136075,0.0,0.0
2021-03-16 00:00:00+05:30,2573.389611873824,2589.006282137165,2535.0186589291716,2546.08447265625,86396,0.0,0.0
2021-03-17 00:00:00+05:30,2553.2703695897053,2562.8511214455766,2515.905437351807,2521.270751953125,57460,0.0,0.0
2021-03-18 00:00:00+05:30,2517.821821309176,2540.432491348725,2499.7620088233634,2519.306884765625,85292,0.0,0.0
2021-03-19 00:00:00+05:30,2498.6598081400853,2524.52783529491,2476.0491426945896,2514.803466796875,143667,0.0,0.0
2021-03-22 00:00:00+05:30,2523.7614699009596,2547.8092493139893,2496.9353661627865,2510.683837890625,120147,0.0,0.0
2021-03-23 00:00:00+05:30,2531.2344400415063,2538.8990409197545,2476.6241587839872,2488.60009765625,98033,0.0,0.0
2021-03-24 00:00:00+05:30,2500.5760032754365,2530.994887606469,2433.5586970184713,2466.851806640625,120095,0.0,0.0
2021-03-25 00:00:00+05:30,2467.043027963155,2551.3056741178248,2467.043027963155,2529.6533203125,476707,0.0,0.0
2021-03-26 00:00:00+05:30,2572.9107377467903,2572.9107377467903,2517.342380722283,2538.947021484375,89771,0.0,0.0
2021-03-30 00:00:00+05:30,2548.479697112873,2640.26333599291,2543.7372722770747,2624.790283203125,174143,0.0,0.0
2021-03-31 00:00:00+05:30,2618.3234014073028,2681.652260389749,2605.964325923586,2653.676513671875,154715,0.0,0.0
2021-04-01 00:00:00+05:30,2650.0355930111627,2676.8616944588534,2620.574785171288,2659.08935546875,79864,0.0,0.0
2021-04-05 00:00:00+05:30,2655.7842252934365,2655.7842252934365,2558.1564643975225,2593.9404296875,150201,0.0,0.0
2021-04-06 00:00:00+05:30,2600.216009548818,2676.862023094841,2586.898858257225,2608.695068359375,231028,0.0,0.0
2021-04-07 00:00:00+05:30,2625.125775772366,2663.6403480373583,2602.611010907165,2612.71875,114603,0.0,0.0
2021-04-08 00:00:00+05:30,2629.9160177704102,2644.2871435505767,2590.6349406379563,2592.982177734375,90791,0.0,0.0
2021-04-09 00:00:00+05:30,2596.383520839962,2761.172438029804,2596.383520839962,2713.55615234375,630670,0.0,0.0
2021-04-12 00:00:00+05:30,2711.256357248439,2767.8786834840075,2606.922082990649,2630.44287109375,449475,0.0,0.0
2021-04-13 00:00:00+05:30,2631.1615943242628,2720.9331810154904,2621.436992084297,2636.383056640625,190416,0.0,0.0
2021-04-15 00:00:00+05:30,2636.430946039945,2665.3168149798034,2569.078223839974,2635.137451171875,112319,0.0,0.0
2021-04-16 00:00:00+05:30,2634.70638958555,2696.981267884845,2624.1196134936613,2673.7958984375,159177,0.0,0.0
2021-04-19 00:00:00+05:30,2664.4062451544423,2674.9450688497673,2609.795976915031,2633.84375,180838,0.0,0.0
2021-04-20 00:00:00+05:30,2637.5808566805,2663.448885423825,2617.604896477796,2625.74853515625,133770,0.0,0.0
2021-04-22 00:00:00+05:30,2622.2516060906555,2737.1726700698096,2598.012258749142,2680.071533203125,332865,0.0,0.0
2021-04-23 00:00:00+05:30,2690.274788056902,2715.3763080305544,2634.7064341725354,2661.963623046875,144271,0.0,0.0
2021-04-26 00:00:00+05:30,2662.8739982643096,2706.5623189930925,2632.646914179786,2680.598388671875,360047,0.0,0.0
2021-04-27 00:00:00+05:30,2677.8196306297746,2684.430254581661,2640.4547055512194,2653.484619140625,80963,0.0,0.0
2021-04-28 00:00:00+05:30,2653.8680884820706,2682.5623916108198,2641.8921494546244,2658.4189453125,132105,0.0,0.0
2021-04-29 00:00:00+05:30,2662.4910076739384,2702.3470299582577,2626.132100247964,2645.916259765625,201839,0.0,0.0
2021-04-30 00:00:00+05:30,2645.91600276262,2671.113425110492,2598.587185564077,2643.377197265625,133400,0.0,0.0
2021-05-03 00:00:00+05:30,2643.377338317449,2719.879500117965,2635.23369939171,2646.20361328125,225471,0.0,0.0
2021-05-04 00:00:00+05:30,2653.388964261394,2691.711967897594,2651.9518516250364,2681.26904296875,315783,0.0,0.0
2021-05-05 00:00:00+05:30,2687.4003369021752,2840.548717043085,2685.4841869293396,2773.10009765625,942578,0.0,0.0
2021-05-06 00:00:00+05:30,2802.3690713289525,2802.3690713289525,2730.51345411539,2741.96240234375,110477,0.0,0.0
2021-05-07 00:00:00+05:30,2749.6753129903104,2824.405164702242,2731.5198381054056,2785.55517578125,455814,0.0,0.0
