Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-02-12 00:00:00+05:30,57.93960270128753,60.79658508300781,57.55105379487903,58.62527847290039,159256510,0.0,0.0
2021-02-15 00:00:00+05:30,59.51665215229503,59.882347271098844,58.46528478890651,59.60807418823242,60409308,0.0,0.0
2021-02-16 00:00:00+05:30,60.06519767194896,60.38518529402779,58.39672267136064,58.85383987426758,45574508,0.0,0.0
2021-02-17 00:00:00+05:30,58.96811928725987,60.6823088014244,58.51100208348266,60.43089294433594,46044076,0.0,0.0
2021-02-18 00:00:00+05:30,60.72802708473782,60.72802708473782,58.89955815602978,59.173824310302734,45524980,0.0,0.0
2021-02-19 00:00:00+05:30,58.94526655810089,58.94526655810089,55.5397445234828,56.408267974853516,59780296,0.0,0.0
2021-02-22 00:00:00+05:30,56.59110851914146,57.41391735411646,55.26546799401096,55.83686447143555,51046286,0.0,0.0
2021-02-23 00:00:00+05:30,56.01970987787317,58.62527631927449,55.12832931500531,57.528194427490234,67447482,0.0,0.0
2021-02-24 00:00:00+05:30,57.91675128697274,58.37386851413915,57.13965339580092,57.84818649291992,17868540,0.0,0.0
2021-02-25 00:00:00+05:30,58.57957218403839,60.20233979955607,58.19102671064062,59.950923919677734,48176864,0.0,0.0
2021-02-26 00:00:00+05:30,58.85383688361186,59.6537919480493,56.911088869978066,58.89955139160156,59329252,0.0,0.0
2021-03-01 00:00:00+05:30,59.74521799613915,61.41369999890516,57.82532710773141,59.26524353027344,69795492,0.0,0.0
2021-03-02 00:00:00+05:30,59.768065296391754,61.230838730814654,58.83097377627502,60.590877532958984,53712482,0.0,0.0
2021-03-03 00:00:00+05:30,60.79658385363542,61.253701025467265,59.768070217013765,60.088050842285156,36491522,0.0,0.0
2021-03-04 00:00:00+05:30,59.15097154106993,60.52232334163621,58.64814673256253,59.85950469970703,39206900,0.0,0.0
2021-03-05 00:00:00+05:30,59.53951655421471,59.97377650835151,57.13965120366095,57.68819046020508,52588100,0.0,0.0
2021-03-08 00:00:00+05:30,58.465285922231125,58.48813968789493,56.97965514052387,57.505340576171875,39900468,0.0,0.0
