Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-02-12 00:00:00+05:30,574.9558910896724,603.4464816802194,568.9374314970199,598.5443115234375,24953701,0.0,0.0
2021-02-15 00:00:00+05:30,599.8548400439989,621.1620992094884,592.9141868091363,609.3678588867188,15146033,0.0,0.0
2021-02-16 00:00:00+05:30,611.3578137243977,624.6566541074202,609.6590582547972,617.91015625,15120148,0.0,0.0
2021-02-17 00:00:00+05:30,638.7320266706181,650.3806350597479,627.9570876098275,636.5479125976562,34868085,0.0,0.0
2021-02-18 00:00:00+05:30,641.4500876789513,650.3807001878253,630.0441574890901,644.6049194335938,13189027,0.0,0.0
2021-02-19 00:00:00+05:30,645.4784947107927,656.835899220684,610.2414677937521,634.36376953125,17553743,0.0,0.0
2021-02-22 00:00:00+05:30,639.5085757463362,658.6317193136416,629.9955576043528,654.0693359375,16739107,0.0,0.0
2021-02-23 00:00:00+05:30,660.0877799872545,662.70872861031,639.9453955244081,642.6148681640625,11247164,0.0,0.0
2021-02-24 00:00:00+05:30,647.1773286002874,651.351401739502,634.266798507786,645.7212524414062,3919187,0.0,0.0
2021-02-25 00:00:00+05:30,649.7982089886495,690.5197538713315,647.61409498073,683.6762084960938,18596690,0.0,0.0
2021-02-26 00:00:00+05:30,676.6870715061132,682.8511625053601,648.4392190462189,656.10791015625,19909990,0.0,0.0
2021-03-01 00:00:00+05:30,664.5531056363535,684.0160368254569,653.5840109105715,672.610107421875,11600468,0.0,0.0
2021-03-02 00:00:00+05:30,677.1724633974779,703.4789416072199,675.6193391904493,699.4019165039062,11486477,0.0,0.0
2021-03-03 00:00:00+05:30,710.5650933252115,732.8430681417468,702.2169478951347,708.47802734375,19961472,0.0,0.0
2021-03-04 00:00:00+05:30,711.7784753597481,743.2782642641134,694.8879702814476,730.416259765625,30607959,0.0,0.0
2021-03-05 00:00:00+05:30,730.4163096825544,738.7159314916545,709.1090511887695,727.018798828125,17665200,0.0,0.0
2021-03-08 00:00:00+05:30,740.3661712573506,745.3168062876823,722.4078993954864,726.4849243164062,15286852,0.0,0.0
2021-03-09 00:00:00+05:30,733.4255451129907,737.1628427811158,717.0204560337486,728.76611328125,8548163,0.0,0.0
2021-03-10 00:00:00+05:30,735.3183476672671,736.8714716331543,721.2429469528441,723.5241088867188,5235249,0.0,0.0
2021-03-12 00:00:00+05:30,727.0672516619852,730.0764515678421,701.8286020715825,706.8278198242188,10961076,0.0,0.0
2021-03-15 00:00:00+05:30,706.4880390700678,706.4880390700678,685.3749377956761,697.9942626953125,13403522,0.0,0.0
2021-03-16 00:00:00+05:30,709.9827433342602,714.1568163827285,693.3349159138274,696.3441162109375,14979009,0.0,0.0
2021-03-17 00:00:00+05:30,694.0628795575282,695.9557901695345,663.7764875090777,668.09619140625,8151544,0.0,0.0
2021-03-18 00:00:00+05:30,674.6485339619121,684.8410657699698,655.6224982860243,659.748046875,10925357,0.0,0.0
2021-03-19 00:00:00+05:30,657.5640205079849,671.2511127742913,637.8584089891832,666.1548461914062,10373422,0.0,0.0
2021-03-22 00:00:00+05:30,665.9121464099678,704.9835223472874,661.0585593370089,700.7609252929688,22864950,0.0,0.0
2021-03-23 00:00:00+05:30,708.8663367451481,732.8915908833781,705.8085534284014,716.9232788085938,30612174,0.0,0.0
2021-03-24 00:00:00+05:30,719.3016362102508,728.5234520591001,677.2210581149211,686.151611328125,21213413,0.0,0.0
2021-03-25 00:00:00+05:30,690.1800103012623,691.4904549760988,663.1455568036642,668.09619140625,16860086,0.0,0.0
2021-03-26 00:00:00+05:30,677.5607793574505,689.8889028085182,672.3188814340388,682.462890625,12350673,0.0,0.0
2021-03-30 00:00:00+05:30,682.462844720337,696.9750814553709,676.8812197643921,689.7432250976562,9109273,0.0,0.0
2021-03-31 00:00:00+05:30,684.3557506602729,698.8194632740915,678.1431357494504,681.8319091796875,7752226,0.0,0.0
2021-04-01 00:00:00+05:30,692.606853346509,720.272298785017,684.3557555841469,714.690673828125,15017049,0.0,0.0
2021-04-05 00:00:00+05:30,710.3224816018783,723.1844875892031,694.0629645990338,720.5150146484375,15622924,0.0,0.0
2021-04-06 00:00:00+05:30,733.8623308950681,827.7307123181282,721.2430050992534,811.0828857421875,64555516,0.0,0.0
2021-04-07 00:00:00+05:30,831.904776166721,859.0848622025065,771.7202999446245,790.8919677734375,97717880,0.0,0.0
2021-04-08 00:00:00+05:30,794.0468644690253,813.4612132335491,782.3982552103109,798.9004516601562,34025873,0.0,0.0
2021-04-09 00:00:00+05:30,800.5991367408382,812.4904243129209,793.1246012745233,799.4827880859375,21804785,0.0,0.0
2021-04-12 00:00:00+05:30,786.1839697364211,786.1839697364211,713.4772198263886,722.8446655273438,28112240,0.0,0.0
2021-04-13 00:00:00+05:30,728.0380509392468,733.6196759964477,680.8126256691656,709.6429443359375,52812517,0.0,0.0
2021-04-15 00:00:00+05:30,714.3509281436461,732.4062473207896,703.7700852320378,728.3777465820312,26108614,0.0,0.0
2021-04-16 00:00:00+05:30,728.9117377069141,771.5747211124923,721.2430463547267,733.3770141601562,41791181,0.0,0.0
2021-04-19 00:00:00+05:30,694.0629040102709,709.4973335468561,686.7339998804388,699.8386840820312,22935238,0.0,0.0
2021-04-20 00:00:00+05:30,722.8932284543586,724.0581011337003,689.2093242774203,699.3533325195312,21315167,0.0,0.0
2021-04-22 00:00:00+05:30,669.3096151467785,723.087380222483,669.3096151467785,716.1952514648438,26840536,0.0,0.0
2021-04-23 00:00:00+05:30,714.8848003204912,725.0288084217093,699.0135361866569,704.1098022460938,18435449,0.0,0.0
2021-04-26 00:00:00+05:30,711.5358597725742,717.9911542322857,707.5559421005597,709.3517456054688,9390549,0.0,0.0
2021-04-27 00:00:00+05:30,713.4772769823613,735.3184181144744,706.0512652982881,727.2129516601562,20573107,0.0,0.0
2021-04-28 00:00:00+05:30,732.8915422653632,737.7451286379816,719.3985484503322,724.3977661132812,11156977,0.0,0.0
2021-04-29 00:00:00+05:30,731.1443174472712,743.4238563353575,721.6312992983651,724.8831787109375,13851910,0.0,0.0
2021-04-30 00:00:00+05:30,717.3601121933287,737.2112935887155,703.2847108038791,708.6721801757812,12600934,0.0,0.0
2021-05-03 00:00:00+05:30,706.3425943044216,741.6281508175937,692.8495977042637,739.1043090820312,25953577,0.0,0.0
2021-05-04 00:00:00+05:30,757.0138913756366,759.1009573488313,737.7936999573019,746.2389526367188,31400296,0.0,0.0
2021-05-05 00:00:00+05:30,749.3938557995805,752.1118527534206,711.2446726583249,716.4865112304688,29426971,0.0,0.0
2021-05-06 00:00:00+05:30,723.1843853315577,731.6296376541335,714.0596190523827,719.1073608398438,11926793,0.0,0.0
2021-05-07 00:00:00+05:30,725.8053783880493,755.2181024032786,723.4271090180506,745.2682495117188,20782117,0.0,0.0
2021-05-10 00:00:00+05:30,751.7235770974008,756.6742121305946,740.1234923357506,743.03564453125,9201326,0.0,0.0
2021-05-11 00:00:00+05:30,729.0088059806368,766.5755831983251,728.3778159380882,740.3176879882812,12978165,0.0,0.0
2021-05-12 00:00:00+05:30,740.6573887704079,750.1704076022849,725.8054241479186,729.5911865234375,10615003,0.0,0.0
2021-05-14 00:00:00+05:30,735.7067052329218,736.43474324737,706.1968740147987,712.0697021484375,10876267,0.0,0.0
2021-05-17 00:00:00+05:30,718.3307928994312,737.7451386534699,715.4186410363254,732.114990234375,12271212,0.0,0.0
2021-05-18 00:00:00+05:30,742.5987233198341,757.1594826006151,734.930033066137,753.1795654296875,9877934,0.0,0.0
2021-05-19 00:00:00+05:30,761.0424020478227,768.711092808428,746.772845159849,749.7821044921875,15666729,0.0,0.0
2021-05-20 00:00:00+05:30,753.7620563163892,756.6742084979079,738.7644607319911,743.2783203125,6964023,0.0,0.0
2021-05-21 00:00:00+05:30,749.3938391787137,752.5486707555672,744.2005247436645,746.6758422851562,5274817,0.0,0.0
2021-05-24 00:00:00+05:30,747.161176991659,757.0625060875001,724.7375700322707,744.1033935546875,8354397,0.0,0.0
2021-05-25 00:00:00+05:30,750.3645696190639,753.9562359415921,736.7745256673603,741.6281127929688,4730725,0.0,0.0
2021-05-26 00:00:00+05:30,745.3653097481518,747.3553277573446,734.8330499701908,736.094970703125,7375242,0.0,0.0
2021-05-27 00:00:00+05:30,736.0950093908832,742.5988279690793,727.5041839037301,729.3970947265625,7909776,0.0,0.0
2021-05-28 00:00:00+05:30,732.8916063943043,761.916079141392,731.9208890348416,753.4223022460938,13623565,0.0,0.0
2021-05-31 00:00:00+05:30,757.111048632708,757.111048632708,739.3954560674255,747.0155639648438,7820165,0.0,0.0
2021-06-01 00:00:00+05:30,750.4615581344837,778.3211578751814,741.9192573205812,774.8265991210938,17847137,0.0,0.0
2021-06-02 00:00:00+05:30,779.4375605648837,799.8711503099969,779.4375605648837,787.7371826171875,27748928,0.0,0.0
2021-06-03 00:00:00+05:30,794.8719781327112,824.1391336084216,786.9606662857946,801.1331176757812,24105079,0.0,0.0
2021-06-04 00:00:00+05:30,806.4720020097988,817.2955246912987,798.9004181587226,809.4326782226562,14457348,0.0,0.0
2021-06-07 00:00:00+05:30,812.8788035406315,872.4808184842146,811.180048029857,852.872314453125,33684310,0.0,0.0
2021-06-08 00:00:00+05:30,857.5317468922273,861.802867764199,833.9918507099406,848.6011352539062,16422574,0.0,0.0
2021-06-09 00:00:00+05:30,853.503247566504,874.6163503638558,806.9573378257537,827.6336059570312,31225441,0.0,0.0
2021-06-10 00:00:00+05:30,833.4094094917298,838.6513071356093,818.6059691848694,821.9549560546875,11744190,0.0,0.0
2021-06-11 00:00:00+05:30,827.0511999013844,831.3223800319545,796.6677580456643,815.159912109375,17460610,0.0,0.0
2021-06-14 00:00:00+05:30,733.6681558209723,760.7511933835931,661.1555584659837,745.94775390625,89771631,0.0,0.0
2021-06-15 00:00:00+05:30,779.3890116539543,779.3890116539543,732.891625240844,739.541015625,45408426,0.0,0.0
2021-06-16 00:00:00+05:30,732.8916188549315,732.8916188549315,677.3665731000533,686.0059814453125,29440056,0.0,0.0
2021-06-17 00:00:00+05:30,662.999965750872,684.0160205752189,619.6574113477988,627.9570922851562,70812142,0.0,0.0
2021-06-18 00:00:00+05:30,624.3654204954994,683.9674311079301,619.4147263894074,674.017578125,76266975,0.0,0.0
2021-06-21 00:00:00+05:30,671.7364416666118,722.8447365417021,665.0384678988154,709.6429443359375,51759617,0.0,0.0
2021-06-22 00:00:00+05:30,718.3308918723916,739.3469477459221,716.3894570294932,721.14599609375,35597113,0.0,0.0
2021-06-23 00:00:00+05:30,727.0672635945044,734.8330020574631,694.5482337808651,697.654541015625,31168761,0.0,0.0
2021-06-24 00:00:00+05:30,707.7230436380288,708.7005616541035,685.9244038121576,693.9400634765625,21503302,5.0,0.0
